enrollee_id,target
16548,0.31589026515938795
12036,0.1364238062227907
11061,0.22621856275779884
5032,0.1339857859081519
17599,0.1379823435152259
19314,0.12896143132320548
12365,0.24001403098479507
22696,0.13255644719102447
16083,0.12377396020904943
33240,0.15012256527554038
813,0.12103715640699367
1362,0.12840990959357504
3821,0.11945802940436179
26316,0.2141452554298375
29269,0.1489826326016148
22524,0.11813261735547044
30407,0.13197942111886724
863,0.12616485942095573
27743,0.11745325916457681
29303,0.11524958304929447
1019,0.1997295403627404
8819,0.11903822775255665
5397,0.15245261987876849
14697,0.12441802434860752
10407,0.12934940465784184
19224,0.19379344676283625
735,0.12562839089782243
14106,0.24241537976288147
858,0.1257866118980728
9061,0.12232549625538157
12775,0.1261538322489689
7964,0.14893731426654988
30781,0.15045101957279777
29346,0.18371151758134005
17991,0.13422904687307216
15768,0.1234230337913718
15378,0.11696676607815193
27248,0.11526767844156721
5931,0.12312620348494652
11897,0.12551089784693015
10606,0.11736990869827678
28368,0.18135278323262388
11081,0.1222931690994201
19611,0.15054656070503686
1283,0.12339827881554626
18590,0.11512235696040851
2076,0.12360808698742588
19130,0.1460268080969975
29874,0.11740923257527644
16387,0.11934086764950744
22536,0.11746340394499953
30268,0.22317133052950097
23258,0.16272762455989406
14201,0.1403112451935557
10551,0.17567697442547278
28787,0.20711863123283658
23340,0.2766212023869036
26020,0.17316892262675398
22989,0.14706477842804921
14594,0.1714177141405975
10127,0.14927924272740623
18684,0.12587839123847477
20163,0.20197609846312137
997,0.14460731115624476
32505,0.2629122483426008
28948,0.21516625977282586
19793,0.1489421989181069
22487,0.1634699915898266
28765,0.13586980833045909
28078,0.13338893751234204
3780,0.14327458001828988
15396,0.1816511649927447
31167,0.1172821785878927
8834,0.1652639718180736
12051,0.15132260765478348
29453,0.2841499253706955
4305,0.1756537467132703
28298,0.1521153310520188
33189,0.1373993591677185
6611,0.13134592541144524
4763,0.2198597957143919
11459,0.11667439536125469
4870,0.12691943483119186
12630,0.12220753456225103
29618,0.12317661534203282
30033,0.17016370854684815
25404,0.19042894083935064
5522,0.1383388786327583
13026,0.214830621882934
14788,0.167247833552416
8450,0.2576653692295494
15425,0.12213886968920994
17221,0.3023563290436564
32535,0.19644253978117301
3356,0.15682210942676228
6938,0.1275359476119739
25715,0.12615875825441508
25064,0.16673293221460225
29805,0.13348268293692053
20608,0.26296311881873397
32283,0.11944982313085577
17793,0.2067995121764164
1525,0.1325600593459386
3579,0.19455304368030693
1704,0.12178535433605905
16657,0.16653520418775036
21066,0.15381485684827778
32817,0.13071080385561143
24938,0.14921203776782693
2837,0.24177098370584926
1157,0.18215059167432182
33154,0.2600028375789847
27434,0.15985760864577722
15056,0.12583171628597759
2555,0.14858705181419382
19701,0.11761868375246771
25529,0.11781286632919538
17070,0.21240480762171085
26053,0.11796604272282227
30684,0.12062120674779273
2815,0.16170170641308382
31291,0.11789656623682085
26903,0.12942987900737926
32889,0.16847073013891314
20873,0.16101538164414697
27921,0.17442300217330572
16150,0.12479437067450017
31345,0.12836137377801687
13375,0.19186032177385387
12369,0.22053386793205093
30180,0.11984494657867152
33355,0.11638738601582975
2417,0.13539849039287577
30481,0.13172549116922758
5540,0.16217203973023375
32713,0.17069533222561847
263,0.22503263651120825
20373,0.15363250609306564
4991,0.1410891326433412
24045,0.23377577016693804
17697,0.13521557712872656
30866,0.1264331148607055
12996,0.16657899241769314
25973,0.12627779041898407
18035,0.2672044601361987
8980,0.1315998729382151
6515,0.23427817533806705
24754,0.13473518545780072
3901,0.12220308905746011
8499,0.20995779520998106
6139,0.14934303273891283
31696,0.12174981494567308
24611,0.11773280090691077
18882,0.153431236926791
11713,0.29156277699599087
7027,0.11915982017147439
23513,0.11442507629695327
3013,0.2097952620926572
11584,0.17242101130585627
24451,0.1298867057615107
17738,0.21280612726817208
30028,0.17423596625415153
9366,0.23565412703117675
25896,0.12272842627968945
29281,0.17353835082722005
31222,0.12014351331507617
11790,0.16824181676787411
15533,0.2002966059888993
10055,0.17782125492129608
32053,0.23457296650579515
9977,0.16876936438000067
30111,0.16335888601901719
20140,0.16889011351921093
24780,0.17266352200585264
33097,0.12719249011309125
1312,0.12933557571072926
8694,0.13611472399791058
14127,0.1304084447494201
29904,0.13107725502777098
29099,0.12145193349084886
18616,0.13255136609262763
31040,0.26430526639731017
28643,0.17433398119099233
7132,0.19810385637600772
30579,0.11929493097926512
19419,0.2053435621679541
7835,0.16064208493152496
11957,0.12418485900941265
20303,0.17593797436850356
20120,0.11938732473606019
24434,0.14031406218944542
25972,0.12540728153410072
10442,0.15691622779871495
24285,0.2587270927747764
8925,0.16679439827312548
26227,0.12825788029801632
15960,0.11867383844478334
28482,0.1861723599123576
23555,0.15911360445102538
10319,0.11695746731680352
